unified_id,email,phone,first_name,last_name,date_of_birth,total_orders,total_spend,loyalty_points,loyalty_tier,last_purchase_date,tags,source_ids,created_at
dc46965f-20a2-4efe-babb-b85c3d8e78ba,prestonjulia@example.org,,Sheila,Taylor,1981-05-12,9,1973.51,51692,Platinum,2025-12-30,"['at-risk', 'vip']","{'shopify_id': 'SHP-00026', 'pos_transactions': ['POS-51DB1A37', 'POS-92701D60', 'POS-AF35B30B', 'POS-0C5921F8', 'POS-FB0D3CDA'], 'loyalty_id': 'LYL-000026'}",2026-06-06T19:02:32.323874+00:00
4a1a1701-2ae6-41bd-8e36-908c941d14fb,rebecca01@example.net,,Melissa,Wagner,2018-01-24,10,2068.39,3970,Silver,2026-02-28,['returning'],"{'shopify_id': 'SHP-00027', 'pos_transactions': ['POS-69FB0763', 'POS-923B7820', 'POS-D6707A21', 'POS-E44A0371', 'POS-4B4EF503', 'POS-B2357A3C'], 'loyalty_id': 'LYL-000027'}",2026-06-06T19:02:32.327502+00:00
303da274-a456-4cd3-a2dd-31ad17c44681,barnold@example.net,+12191361939,Dana,Green,2017-02-28,6,660.09,122,Bronze,2024-11-23,"['at-risk', 'wholesale']","{'shopify_id': 'SHP-00028', 'pos_transactions': ['POS-A335B2C8'], 'loyalty_id': 'LYL-000028'}",2026-06-06T19:02:32.331187+00:00
77170e74-9e7e-4438-bcaf-d5a144626937,bobbydiaz@example.org,,Brandi,Hernandez,1992-12-11,2,553.91,3835,Silver,2026-01-11,"['newsletter', 'returning', 'vip']","{'shopify_id': 'SHP-00029', 'pos_transactions': ['POS-CA9F1D59'], 'loyalty_id': 'LYL-000029'}",2026-06-06T19:02:32.332724+00:00
a24183ce-7c1e-406d-9daf-bd038bcce819,vdickson@example.org,+15346247510,Kimberly,Henson,,4,499.19,8287,Gold,2025-09-08,"['at-risk', 'vip']","{'shopify_id': 'SHP-00030', 'pos_transactions': ['POS-73DD3BC6'], 'loyalty_id': 'LYL-000030'}",2026-06-06T19:02:32.334508+00:00
e667051c-2bdf-4cf4-a55c-5223b7e7d03f,michael62@example.org,+10344713493,Brandon,Flynn,,5,1557.92,0,,2025-11-13,['returning'],{'shopify_id': 'SHP-00031'},2026-06-06T19:02:32.335918+00:00
6d167b29-4483-4264-90db-dffd77113266,jesselittle@example.com,+11832421024,Christine,Allen,,1,377.4,0,,2025-04-30,"['at-risk', 'returning']",{'shopify_id': 'SHP-00032'},2026-06-06T19:02:32.337353+00:00
cf52af6e-fd9a-40f9-bf84-93bd99a426f9,vanessa46@example.net,+19471746488,Eric,Alexander,,1,316.83,0,,2024-01-30,"['newsletter', 'wholesale']",{'shopify_id': 'SHP-00033'},2026-06-06T19:02:32.338737+00:00
d515140b-9ad4-4f2b-b51b-cd8e038f2595,bailey40@example.net,+17190659401,Daniel,James,,2,355.59,0,,2023-11-26,['vip'],{'shopify_id': 'SHP-00034'},2026-06-06T19:02:32.340141+00:00
b1741200-afc6-4730-a10a-06c90a1d294d,kimberly39@example.com,,Julie,Wall,,2,709.51,0,,2023-10-28,[],{'shopify_id': 'SHP-00035'},2026-06-06T19:02:32.341797+00:00
b9740885-f023-457c-b37e-3151d5593271,courtneyberger@example.net,,Katrina,Becker,,5,1952.23,0,,2025-09-03,"['newsletter', 'returning', 'vip']",{'shopify_id': 'SHP-00036'},2026-06-06T19:02:32.343204+00:00
48434397-195c-44c0-955f-0e3e4186e22f,ithompson@example.net,,Christopher,Phillips,,1,405.48,0,,2026-03-13,"['newsletter', 'wholesale']",{'shopify_id': 'SHP-00037'},2026-06-06T19:02:32.344516+00:00
b4227405-65c2-4414-9503-75418a1b3859,scoffey@example.net,+15451680876,Jonathan,Summers,,2,620.83,0,,2025-12-06,[],{'shopify_id': 'SHP-00038'},2026-06-06T19:02:32.346149+00:00
cf8e4059-d392-4568-96a3-0630e0705cf1,zcoffey@example.net,+13859770348,Michelle,Ramsey,,2,310.65,0,,2023-12-05,['newsletter'],{'shopify_id': 'SHP-00039'},2026-06-06T19:02:32.347582+00:00
2870e353-cc6a-4af4-a51e-559447e80eb9,brenda51@example.net,+14771093248,Miguel,Curry,,3,670.95,0,,2025-11-27,"['at-risk', 'vip', 'wholesale']",{'shopify_id': 'SHP-00040'},2026-06-06T19:02:32.349162+00:00
07e91320-eaa0-4068-bad6-0b9389236e6c,tblankenship@example.net,,Jeffrey,Brown,,1,416.88,0,,2025-10-25,"['returning', 'vip', 'wholesale']",{'shopify_id': 'SHP-00041'},2026-06-06T19:02:32.350413+00:00
5d94f234-2a0f-4b38-9351-282ae77823c3,paulwatson@example.net,,Darren,Young,,1,222.25,0,,2023-09-27,[],{'shopify_id': 'SHP-00042'},2026-06-06T19:02:32.351430+00:00
21162b05-8006-4667-b942-3f4598706ef1,rcrosby@example.org,,Diana,Bass,,3,1091.23,0,,2026-04-05,"['at-risk', 'newsletter', 'wholesale']",{'shopify_id': 'SHP-00043'},2026-06-06T19:02:32.352363+00:00
1c08e086-dcd0-4019-a4d9-aea66cff095b,bruce43@example.org,,,Jennings,,4,1117.52,0,,2025-10-08,[],{'shopify_id': 'SHP-00044'},2026-06-06T19:02:32.353251+00:00
8d719511-b952-4b74-8c3c-7a5048e29d09,john29@example.org,+18675339636,Carla,Smith,,1,491.37,0,,2024-12-03,['at-risk'],{'shopify_id': 'SHP-00045'},2026-06-06T19:02:32.354119+00:00
fdb5531d-e7ce-40b9-b262-c85592fc1b73,ramireztracey@example.org,,Mark,Hernandez,,5,1149.72,0,,2025-07-26,"['at-risk', 'returning', 'wholesale']",{'shopify_id': 'SHP-00046'},2026-06-06T19:02:32.355021+00:00
afff95b7-d663-4577-8c94-fd69e08e9130,briannasmith@example.com,+11718702621,Alexis,Tyler,,2,525.85,0,,2026-03-07,['returning'],{'shopify_id': 'SHP-00047'},2026-06-06T19:02:32.355880+00:00
84424210-d4aa-49e8-aaa5-10deb92443ae,hayesjeffrey@example.net,+14596158657,Kimberly,Palmer,,2,272.0,0,,2026-04-28,['vip'],{'shopify_id': 'SHP-00048'},2026-06-06T19:02:32.356707+00:00
51bc0aa3-9057-407d-9db9-c978b474bc56,henryrenee@example.org,,Melanie,Simmons,,2,491.01,0,,2024-07-25,"['at-risk', 'newsletter', 'returning']",{'shopify_id': 'SHP-00049'},2026-06-06T19:02:32.357576+00:00
a8e8b309-825b-421a-bac4-62390e2395c3,oscar98@example.com,+12400504556,Claudia,Richards,,5,1124.88,0,,2025-07-09,"['newsletter', 'returning', 'vip']",{'shopify_id': 'SHP-00050'},2026-06-06T19:02:32.358440+00:00
dca9d2c7-e8e8-486e-9b21-7c80e90d8832,joelthomas@example.org,,Susan,Brewer,,3,396.98,0,,2024-11-23,[],"{'pos_transactions': ['POS-A4515AE0', 'POS-44C1F1B5', 'POS-FC21109B']}",2026-06-06T19:02:32.359338+00:00
b34d907f-158f-4e9d-9879-830944a61256,lauriemontgomery@example.net,+12004711382,Richard,Burch,,4,590.36,0,,2025-09-24,[],"{'pos_transactions': ['POS-61A66444', 'POS-DBB54645', 'POS-21DF5609', 'POS-8F1CB2CC']}",2026-06-06T19:02:32.360216+00:00
30a8afd6-93e5-44c6-b898-3c7ecd317da0,ashleymorales@example.org,+19533942104,Michael,White,,8,1321.74,0,,2026-05-07,[],"{'pos_transactions': ['POS-F7336094', 'POS-C626E38F', 'POS-30385DD7', 'POS-938703C9', 'POS-9F6FACC1', 'POS-7CF59D5F', 'POS-B9493906', 'POS-B5CAA993']}",2026-06-06T19:02:32.361105+00:00
cc3a08ce-1d36-48ab-bfec-776a8d8f484a,elizabeth65@example.net,+14821759464,Angela,Willis,,7,727.37,0,,2026-01-27,[],"{'pos_transactions': ['POS-6511E61A', 'POS-DA9408C0', 'POS-A7F77451', 'POS-95410A9D', 'POS-392C04DA', 'POS-2A57E880', 'POS-D7D3B9D9']}",2026-06-06T19:02:32.361978+00:00
1d6ee32e-3fee-4dfe-b1c4-2d19303bbc18,grahamsteve@example.org,,Charles,Hensley,,3,580.79,0,,2026-02-16,[],"{'pos_transactions': ['POS-FB95D0FC', 'POS-349B5089', 'POS-6B2D9CCC']}",2026-06-06T19:02:32.362848+00:00
eb3ef862-15d2-4444-a8fa-60c06542cd8a,ericolson@example.org,+14367136959,Larry,Garcia,,4,960.0,0,,2026-05-24,[],"{'pos_transactions': ['POS-D2938E6E', 'POS-9C81FC46', 'POS-9E44E98C', 'POS-B776E729']}",2026-06-06T19:02:32.363699+00:00
1def016f-917a-4628-8568-93db4e3b6022,wwebster@example.net,+15064317139,Stephanie,Burton,,4,445.34,0,,2025-06-11,[],"{'pos_transactions': ['POS-DB4BB8EB', 'POS-92FBACF6', 'POS-702B7014', 'POS-9A3F0AD1']}",2026-06-06T19:02:32.364559+00:00
3409af79-efdd-44a9-a40a-ec03df2dc419,gloriawells@example.org,+13792374740,Larry,Scott,,2,310.08,0,,2025-12-01,[],"{'pos_transactions': ['POS-3A5B6AC5', 'POS-8C357321']}",2026-06-06T19:02:32.365433+00:00
09509495-22f1-4e93-90b6-49dcf6804cb5,julie35@example.org,,Richard,Miller,,5,717.0,0,,2025-12-28,[],"{'pos_transactions': ['POS-9ADFE981', 'POS-0E88C8EC', 'POS-57B936B0', 'POS-C79DDB62', 'POS-7B5FBE41']}",2026-06-06T19:02:32.366293+00:00
53c9ab6b-068b-45eb-8812-05e0d43633c7,ctucker@example.com,+18588424745,Christopher,Ramos,,7,527.78,0,,2026-02-10,[],"{'pos_transactions': ['POS-67443FB8', 'POS-1723ECDB', 'POS-76B90436', 'POS-BBCD6C18', 'POS-F91E5FCD', 'POS-54B58635', 'POS-8FF19886']}",2026-06-06T19:02:32.367164+00:00
b0f89057-0563-4463-9c41-872864663a66,brandon69@example.org,+17123685160,Brittany,Rose,,4,467.12,0,,2025-10-29,[],"{'pos_transactions': ['POS-9194821E', 'POS-0131FF3B', 'POS-2AB202C2', 'POS-816CE054']}",2026-06-06T19:02:32.368032+00:00
71268d72-2270-4939-bb8c-e7013a7e88e9,lburgess@example.org,+18175496513,Keith,Wilson,,4,687.46,0,,2025-06-09,[],"{'pos_transactions': ['POS-797E3984', 'POS-FFDA9A93', 'POS-BA2EEEB3', 'POS-C918A346']}",2026-06-06T19:02:32.368898+00:00
1eac94b0-00d6-4462-918d-c4f2af37afea,jennifer99@example.org,+10952145623,Shawn,Moore,,4,366.45,0,,2025-12-24,[],"{'pos_transactions': ['POS-A6CE6D7A', 'POS-6772FE9F', 'POS-A267D32F', 'POS-F2CE7EEB']}",2026-06-06T19:02:32.369752+00:00
43d411db-5dc6-4145-8359-8e150dffad6e,lynchdiane@example.net,+14064090974,Lindsay,Bruce,,5,766.18,0,,2025-12-11,[],"{'pos_transactions': ['POS-F796611F', 'POS-2240063B', 'POS-CAC8D87E', 'POS-9CE7EED1', 'POS-8FD7B1A1']}",2026-06-06T19:02:32.370608+00:00
88c26ae0-df59-4f54-86ef-12d89cf3c7c7,smoore@example.org,+19973763116,Heather,Cross,2013-03-24,4,616.55,4487,Silver,2025-05-15,[],"{'pos_transactions': ['POS-3948FE22', 'POS-C0079336', 'POS-260E37CC', 'POS-0344EDB3'], 'loyalty_id': 'LYL-000021'}",2026-06-06T19:02:32.371488+00:00
0573e9b0-d3bb-4a26-8ba4-dbad4b978a78,brownjessica@example.org,,Brian,Valdez,1967-08-23,5,525.27,30254,Platinum,2026-03-09,[],"{'pos_transactions': ['POS-4FE54745', 'POS-812FAA38', 'POS-0C472187', 'POS-5AEA6352', 'POS-BE153187'], 'loyalty_id': 'LYL-000018'}",2026-06-06T19:02:32.372349+00:00
a0d255c1-0ccf-4a30-a54b-09879725f3fd,russellbeasley@example.com,,Debra,Mack,,3,340.45,0,,2026-05-04,[],"{'pos_transactions': ['POS-C78F07CF', 'POS-8CED4707', 'POS-BC788423']}",2026-06-06T19:02:32.373204+00:00
5f8df1cf-86b8-4ae0-8417-077e44f780e1,laura90@example.com,+10532931839,Carlos,Ramos,,0,0.0,29557,Platinum,2024-10-15,[],{'loyalty_id': 'LYL-000031'},2026-06-06T19:02:32.374055+00:00
a738c6d9-965a-475a-a2d5-b73b78d4cee4,susanhayes@example.com,+11020539502,Marc,Alvarez,1957-05-31,0,0.0,83185,Platinum,2025-11-17,[],{'loyalty_id': 'LYL-000033'},2026-06-06T19:02:32.374899+00:00
bf206aa4-f06e-444c-95e8-077ce7f0c096,michaelhardin@example.com,+10268117758,Samuel,Gonzales,,0,0.0,12530,Gold,2024-12-30,[],{'loyalty_id': 'LYL-000034'},2026-06-06T19:02:32.375709+00:00
35e334fd-4dfb-49b8-a4b6-294c49399f32,grantpaul@example.com,+11783908470,Deborah,Jones,,0,0.0,647,Bronze,2025-01-14,[],{'loyalty_id': 'LYL-000035'},2026-06-06T19:02:32.376554+00:00
93dbb1d1-4b89-4d76-b2f2-551ff544340c,lucasrodney@example.com,+11249985698,Elizabeth,Calderon,,0,0.0,593,Bronze,2025-04-19,[],{'loyalty_id': 'LYL-000037'},2026-06-06T19:02:32.377392+00:00
cb14783b-5a08-450f-bd1a-451c38a04313,chrisrichard@example.org,,James,Cooke,1976-12-18,0,0.0,1204,Silver,2025-04-26,[],{'loyalty_id': 'LYL-000038'},2026-06-06T19:02:32.378242+00:00
f49ec0d4-6ef7-4906-9216-1d9914098375,jenniferwilliams@example.com,,Eric,White,1960-06-25,0,0.0,2745,Silver,2024-08-03,[],{'loyalty_id': 'LYL-000039'},2026-06-06T19:02:32.379093+00:00
5e3cc3da-be6e-49e2-96a7-9d51ff1c4857,kylestokes@example.com,+12711116152,Kristen,Young,,0,0.0,2700,Silver,2024-07-30,[],{'loyalty_id': 'LYL-000040'},2026-06-06T19:02:32.379958+00:00
cdf0b2da-378b-4a83-8568-dcc48f353b7b,ashaw@example.org,+10988516560,Steven,Campbell,,0,0.0,83827,Platinum,2025-03-28,[],{'loyalty_id': 'LYL-000041'},2026-06-06T19:02:32.380812+00:00
fdf233bb-a2cd-4c85-ad9f-b331425acfb8,dawsonzachary@example.org,+19451983273,Morgan,Spencer,1971-09-18,0,0.0,655,Bronze,2025-07-04,[],{'loyalty_id': 'LYL-000042'},2026-06-06T19:02:32.381637+00:00
3bf0a3ef-3224-4985-966f-f1e5109cbce1,lisawilkerson@example.org,+15851493689,,Davis,1981-06-22,0,0.0,1018,Silver,2025-08-09,[],{'loyalty_id': 'LYL-000043'},2026-06-06T19:02:32.382491+00:00
c7df8449-b45f-4e5f-9997-2b6b5776c925,combsdebra@example.org,+18094024455,Nicholas,Johnson,1990-03-14,0,0.0,198,Bronze,2025-06-07,[],{'loyalty_id': 'LYL-000044'},2026-06-06T19:02:32.383373+00:00
e1c77033-2804-4540-bef0-308b930187b7,bullockandrew@example.org,+12296120183,Katherine,Harrison,2003-01-21,0,0.0,79394,Platinum,2024-09-15,[],{'loyalty_id': 'LYL-000045'},2026-06-06T19:02:32.384231+00:00
72ca6de9-2b40-4e16-8f31-c96fb497a7e9,,+19973763116,Heather,Cross,,4,936.73,0,,2025-08-07,"['newsletter', 'wholesale']",{'shopify_id': 'SHP-00021'},2026-06-06T19:02:32.385097+00:00
1c45ccbf-c304-4a44-9175-20d8d0efd7ee,,+13103413164,Joseph,Zuniga,,1,139.74,0,,2025-03-11,[],{'pos_transactions': ['POS-19A6F80E']},2026-06-06T19:02:32.385988+00:00
f5f6457f-8ca6-4fe9-9b2a-c2becda057ae,,+13792374740,Larry,Scott,,3,419.64,0,,2026-02-13,[],"{'pos_transactions': ['POS-CB2CC805', 'POS-A8596F8C', 'POS-F337B261']}",2026-06-06T19:02:32.386846+00:00
e23ce1cd-e635-4a9b-b412-7b5c2e8d5d1d,,+14053773515,Susan,Brewer,,1,26.61,0,,2024-07-22,[],{'pos_transactions': ['POS-37DC8C78']},2026-06-06T19:02:32.387659+00:00
ea008937-7b78-4878-8287-977e90df438f,,+12004711382,Richard,Burch,,1,62.95,0,,2025-05-24,[],{'pos_transactions': ['POS-E82B5B36']},2026-06-06T19:02:32.388516+00:00
5bd4430c-4639-4f1f-8f2b-55bfe39401b6,,+17123685160,Brittany,Rose,,1,9.89,0,,2026-02-04,[],{'pos_transactions': ['POS-AE423568']},2026-06-06T19:02:32.389918+00:00
cd46b1be-7a4c-4bb5-b374-0cd4363bc49a,,+17242388496,Robert,Brown,,1,236.24,0,,2024-07-28,[],{'pos_transactions': ['POS-DEEFF82A']},2026-06-06T19:02:32.391394+00:00
1b26f742-518d-4b0d-ad49-816445791b33,,+14367136959,Larry,Garcia,,1,145.47,0,,2026-03-24,[],{'pos_transactions': ['POS-03438B64']},2026-06-06T19:02:32.392739+00:00
1a2c24a0-3365-4ae0-bab9-022b211df9da,,+18637940265,Helen,Peterson,,1,83.62,0,,2025-12-25,[],{'pos_transactions': ['POS-54231DBE']},2026-06-06T19:02:32.396329+00:00
a7c61d85-ff33-4e05-baf8-ca87e417894d,,+12191361939,Dana,Green,,1,76.71,0,,2024-03-29,[],{'pos_transactions': ['POS-7A6E43D0']},2026-06-06T19:02:32.397750+00:00
935ba6ea-f429-42f1-bb98-b980b6805b8c,,+10985931746,Charles,Hensley,,1,101.42,0,,2024-10-21,[],{'pos_transactions': ['POS-1688782F']},2026-06-06T19:02:32.401373+00:00
2a1d1693-f110-4c1c-b61b-7aac00406df6,,+10184514627,Natasha,Decker,,1,84.61,0,,2023-07-29,[],{'pos_transactions': ['POS-95CA788D']},2026-06-06T19:02:32.404743+00:00
a780f9df-f59d-41bf-81dd-fc226ec3623d,,+12691669784,Monica,Evans,,1,14.57,0,,2025-06-11,[],{'pos_transactions': ['POS-F9A55CF2']},2026-06-06T19:02:32.408344+00:00
8e72468e-b038-41bc-98ea-36ee3cd93c9d,,+18108013267,Randy,Powers,1973-11-16,0,0.0,17327,Gold,2025-08-22,[],{'loyalty_id': 'LYL-000024'},2026-06-06T19:02:32.409872+00:00
abb50c6d-9b67-4562-8dcd-283cdfc1dac0,,+13529042284,Marie,,2021-06-04,0,0.0,71292,Platinum,2025-05-08,[],{'loyalty_id': 'LYL-000032'},2026-06-06T19:02:32.411355+00:00
8d9a0e1e-4d27-44c9-9e80-98eca033ae00,,+17661771159,Sabrina,Collins,1979-05-27,0,0.0,4417,Silver,2025-04-14,[],{'loyalty_id': 'LYL-000036'},2026-06-06T19:02:32.412851+00:00
