unified_id,email,phone,first_name,last_name,date_of_birth,total_orders,total_spend,loyalty_points,loyalty_tier,last_purchase_date,tags,source_ids,created_at
4dd3fa46-4415-4203-9151-2054856c0be6,ryan70@example.net,,Kayla,Peterson,1979-02-16,7,1087.13,28058,Platinum,2026-05-15,[],"{'shopify_id': 'SHP-00011', 'pos_transactions': ['POS-87F1D48C', 'POS-6BBE3B5A', 'POS-290E3E89', 'POS-18F1A1E4'], 'loyalty_id': 'LYL-000011'}",2026-06-06T19:09:43.451065+00:00
323d06bb-ca85-4691-9162-7267be1f1f39,ericfarmer@example.net,+12691669784,Monica,Evans,2025-01-12,6,908.36,324,Bronze,2025-12-11,"['at-risk', 'returning', 'wholesale']","{'shopify_id': 'SHP-00012', 'pos_transactions': ['POS-5BC677CA', 'POS-0D95AAF5', 'POS-34396729'], 'loyalty_id': 'LYL-000012'}",2026-06-06T19:09:43.452927+00:00
ff816094-3b76-4d38-a239-11a8c0cec620,john39@example.org,+10184514627,Natasha,Decker,2020-05-28,10,2173.73,28180,Platinum,2026-04-03,"['newsletter', 'returning']","{'shopify_id': 'SHP-00013', 'pos_transactions': ['POS-5C370739', 'POS-44AFECB7', 'POS-E9462820', 'POS-D36EC1BD', 'POS-35AFBB2D'], 'loyalty_id': 'LYL-000013'}",2026-06-06T19:09:43.454428+00:00
9937daa5-3146-4246-b252-78ff8b9722a9,josephbrennan@example.com,+14828148932,David,Alvarez,1980-12-25,8,1854.53,12130,Gold,2025-12-09,['vip'],"{'shopify_id': 'SHP-00014', 'pos_transactions': ['POS-0CF173F9', 'POS-E901A768', 'POS-EBD33927'], 'loyalty_id': 'LYL-000014'}",2026-06-06T19:09:43.456277+00:00
35eccdb2-37b6-4a99-ac26-242c21d504fe,omartinez@example.org,+12880957015,Nathaniel,Lam,,5,1196.67,29403,Platinum,2025-03-06,"['at-risk', 'newsletter']","{'shopify_id': 'SHP-00015', 'pos_transactions': ['POS-9FA4A627', 'POS-78E36397', 'POS-9BE78AEC'], 'loyalty_id': 'LYL-000015'}",2026-06-06T19:09:43.457962+00:00
408b3901-fb1b-4eec-93e5-dc579e5fa4c9,heathchad@example.org,+13039117182,Crystal,Perez,1958-07-10,3,494.6,43566,Platinum,2026-05-16,[],"{'shopify_id': 'SHP-00016', 'pos_transactions': ['POS-18C180D2', 'POS-CFDFC6F9'], 'loyalty_id': 'LYL-000016'}",2026-06-06T19:09:43.459645+00:00
5986d39e-50f6-4bfa-bee6-30648509bb8c,maguirre@example.org,,Barbara,Sanchez,1998-10-27,7,1443.08,91587,Platinum,2026-01-16,"['vip', 'wholesale']","{'shopify_id': 'SHP-00017', 'pos_transactions': ['POS-929D674D', 'POS-7D2120AD', 'POS-2E2BDC6C', 'POS-862C92FD', 'POS-B02E21AA'], 'loyalty_id': 'LYL-000017'}",2026-06-06T19:09:43.461803+00:00
3c3b468f-da84-48fd-8412-c6397bd88dcc,ramosmichelle@example.net,+10983930103,Joshua,Wright,,8,1353.42,65029,Platinum,2025-10-19,['at-risk'],"{'shopify_id': 'SHP-00019', 'pos_transactions': ['POS-3362D476', 'POS-E60C1638', 'POS-E79F9F3D', 'POS-54FC286F'], 'loyalty_id': 'LYL-000019'}",2026-06-06T19:09:43.463547+00:00
37d95601-e023-4c21-8ed3-0bb593ba4ebe,kbarrera@example.com,,Todd,Lewis,1955-03-26,3,765.09,93886,Platinum,2025-03-07,[],"{'shopify_id': 'SHP-00020', 'pos_transactions': ['POS-DF865633', 'POS-E599BD3C'], 'loyalty_id': 'LYL-000020'}",2026-06-06T19:09:43.465593+00:00
0ae32a57-c611-4214-b9a0-ec8091836444,brianromero@example.org,+16670106513,Wesley,Farrell,1975-11-04,4,634.26,7873,Gold,2025-08-04,['vip'],"{'shopify_id': 'SHP-00022', 'pos_transactions': ['POS-B0C58278', 'POS-3227E8D8'], 'loyalty_id': 'LYL-000022'}",2026-06-06T19:09:43.467394+00:00
b5c3402d-30bb-4928-84cf-b969f0cc79ea,barnesbrandy@example.net,+13872624731,John,Wheeler,1957-02-09,7,1253.39,243,Bronze,2026-05-04,['returning'],"{'shopify_id': 'SHP-00023', 'pos_transactions': ['POS-0F9CA17B', 'POS-E64B9B37', 'POS-FB481DED', 'POS-A7939A2E'], 'loyalty_id': 'LYL-000023'}",2026-06-06T19:09:43.468902+00:00
b67c3e35-7c44-4419-91cd-fa4be2d85b64,stephen10@example.com,+18108013267,Randy,Powers,,8,1783.54,0,,2026-05-28,"['at-risk', 'newsletter']","{'shopify_id': 'SHP-00024', 'pos_transactions': ['POS-363E6EF4', 'POS-16476E3F', 'POS-06843C86', 'POS-DE4B061E']}",2026-06-06T19:09:43.470610+00:00
fb73ac9b-f926-400f-b973-e004996e19ca,mikemoore@example.net,+13602606474,Sarah,Ibarra,1981-09-01,7,1633.27,25376,Platinum,2026-04-05,"['at-risk', 'newsletter', 'vip']","{'shopify_id': 'SHP-00025', 'pos_transactions': ['POS-6DEDCBA5', 'POS-1FA3ED1F', 'POS-638E1388'], 'loyalty_id': 'LYL-000025'}",2026-06-06T19:09:43.472197+00:00
a9ff26d1-30b2-4865-bc2a-1751a6f0269d,prestonjulia@example.org,,Sheila,Taylor,1981-05-12,9,1973.51,51692,Platinum,2025-12-30,"['at-risk', 'vip']","{'shopify_id': 'SHP-00026', 'pos_transactions': ['POS-51DB1A37', 'POS-92701D60', 'POS-AF35B30B', 'POS-0C5921F8', 'POS-FB0D3CDA'], 'loyalty_id': 'LYL-000026'}",2026-06-06T19:09:43.473719+00:00
fe6d6cc2-0bbf-45e2-a25d-dcaace569663,rebecca01@example.net,,Melissa,Wagner,2018-01-24,10,2068.39,3970,Silver,2026-02-28,['returning'],"{'shopify_id': 'SHP-00027', 'pos_transactions': ['POS-69FB0763', 'POS-923B7820', 'POS-D6707A21', 'POS-E44A0371', 'POS-4B4EF503', 'POS-B2357A3C'], 'loyalty_id': 'LYL-000027'}",2026-06-06T19:09:43.475101+00:00
9101a77b-6e01-4562-af38-2d9524f474eb,barnold@example.net,+12191361939,Dana,Green,2017-02-28,6,660.09,122,Bronze,2024-11-23,"['at-risk', 'wholesale']","{'shopify_id': 'SHP-00028', 'pos_transactions': ['POS-A335B2C8'], 'loyalty_id': 'LYL-000028'}",2026-06-06T19:09:43.476465+00:00
103a9971-6700-43a9-9cda-5be075659e81,bobbydiaz@example.org,,Brandi,Hernandez,1992-12-11,2,553.91,3835,Silver,2026-01-11,"['newsletter', 'returning', 'vip']","{'shopify_id': 'SHP-00029', 'pos_transactions': ['POS-CA9F1D59'], 'loyalty_id': 'LYL-000029'}",2026-06-06T19:09:43.477947+00:00
4c644d45-7c1b-41b2-9974-ae6ebef385ec,vdickson@example.org,+15346247510,Kimberly,Henson,,4,499.19,8287,Gold,2025-09-08,"['at-risk', 'vip']","{'shopify_id': 'SHP-00030', 'pos_transactions': ['POS-73DD3BC6'], 'loyalty_id': 'LYL-000030'}",2026-06-06T19:09:43.479641+00:00
154de7fa-1f85-4185-8989-047c22dad2f7,michael62@example.org,+10344713493,Brandon,Flynn,,5,1557.92,0,,2025-11-13,['returning'],{'shopify_id': 'SHP-00031'},2026-06-06T19:09:43.481087+00:00
c4108e69-8c51-4865-a2b6-101f700b138a,jesselittle@example.com,+11832421024,Christine,Allen,,1,377.4,0,,2025-04-30,"['at-risk', 'returning']",{'shopify_id': 'SHP-00032'},2026-06-06T19:09:43.482601+00:00
52bd5e89-1bd1-48a5-ae3c-ef70b06a5ede,vanessa46@example.net,+19471746488,Eric,Alexander,,1,316.83,0,,2024-01-30,"['newsletter', 'wholesale']",{'shopify_id': 'SHP-00033'},2026-06-06T19:09:43.484173+00:00
a3da84cc-b742-4996-a196-efbcb82a6709,bailey40@example.net,+17190659401,Daniel,James,,2,355.59,0,,2023-11-26,['vip'],{'shopify_id': 'SHP-00034'},2026-06-06T19:09:43.485603+00:00
fa71aa8e-41cd-4a86-9759-55bc541a5d7f,kimberly39@example.com,,Julie,Wall,,2,709.51,0,,2023-10-28,[],{'shopify_id': 'SHP-00035'},2026-06-06T19:09:43.487068+00:00
7cf887c3-bc31-486c-ba40-f8f0ceede8e3,courtneyberger@example.net,,Katrina,Becker,,5,1952.23,0,,2025-09-03,"['newsletter', 'returning', 'vip']",{'shopify_id': 'SHP-00036'},2026-06-06T19:09:43.488587+00:00
b4e99775-ba0a-4bbb-8a50-5d676919ef74,ithompson@example.net,,Christopher,Phillips,,1,405.48,0,,2026-03-13,"['newsletter', 'wholesale']",{'shopify_id': 'SHP-00037'},2026-06-06T19:09:43.490170+00:00
fc76bc58-e53f-4fd3-8c40-b4fc56d4d947,scoffey@example.net,+15451680876,Jonathan,Summers,,2,620.83,0,,2025-12-06,[],{'shopify_id': 'SHP-00038'},2026-06-06T19:09:43.492814+00:00
88c8a737-4657-4949-9de5-a37b4f25ef5d,zcoffey@example.net,+13859770348,Michelle,Ramsey,,2,310.65,0,,2023-12-05,['newsletter'],{'shopify_id': 'SHP-00039'},2026-06-06T19:09:43.494745+00:00
26e31de6-cde6-482d-b149-cea18909e815,brenda51@example.net,+14771093248,Miguel,Curry,,3,670.95,0,,2025-11-27,"['at-risk', 'vip', 'wholesale']",{'shopify_id': 'SHP-00040'},2026-06-06T19:09:43.496643+00:00
f1fa82be-dffe-4066-9c5d-48e02995d95b,tblankenship@example.net,,Jeffrey,Brown,,1,416.88,0,,2025-10-25,"['returning', 'vip', 'wholesale']",{'shopify_id': 'SHP-00041'},2026-06-06T19:09:43.498155+00:00
33a17eb0-213a-4d78-8f93-f158314a3421,paulwatson@example.net,,Darren,Young,,1,222.25,0,,2023-09-27,[],{'shopify_id': 'SHP-00042'},2026-06-06T19:09:43.500728+00:00
d43c2564-98e2-4969-b453-dff33e30db5e,rcrosby@example.org,,Diana,Bass,,3,1091.23,0,,2026-04-05,"['at-risk', 'newsletter', 'wholesale']",{'shopify_id': 'SHP-00043'},2026-06-06T19:09:43.502476+00:00
622ae182-84b4-49e0-b50c-f25f379e7693,bruce43@example.org,,,Jennings,,4,1117.52,0,,2025-10-08,[],{'shopify_id': 'SHP-00044'},2026-06-06T19:09:43.504225+00:00
142fe183-d14f-428b-9b9c-683eda7f633c,john29@example.org,+18675339636,Carla,Smith,,1,491.37,0,,2024-12-03,['at-risk'],{'shopify_id': 'SHP-00045'},2026-06-06T19:09:43.507031+00:00
114184b5-e4b9-4c4c-b123-4ed6fc0d77bf,ramireztracey@example.org,,Mark,Hernandez,,5,1149.72,0,,2025-07-26,"['at-risk', 'returning', 'wholesale']",{'shopify_id': 'SHP-00046'},2026-06-06T19:09:43.508970+00:00
c0f66e44-cfdb-4b12-bbb5-6f05d8f1fac0,briannasmith@example.com,+11718702621,Alexis,Tyler,,2,525.85,0,,2026-03-07,['returning'],{'shopify_id': 'SHP-00047'},2026-06-06T19:09:43.510522+00:00
6131fa67-a12f-4e7b-828a-93b291420319,hayesjeffrey@example.net,+14596158657,Kimberly,Palmer,,2,272.0,0,,2026-04-28,['vip'],{'shopify_id': 'SHP-00048'},2026-06-06T19:09:43.512820+00:00
43e63366-8bad-4c5c-b65d-0ff45847c07f,henryrenee@example.org,,Melanie,Simmons,,2,491.01,0,,2024-07-25,"['at-risk', 'newsletter', 'returning']",{'shopify_id': 'SHP-00049'},2026-06-06T19:09:43.514381+00:00
4203b94c-2578-43fc-a07b-90d4c96dd078,oscar98@example.com,+12400504556,Claudia,Richards,,5,1124.88,0,,2025-07-09,"['newsletter', 'returning', 'vip']",{'shopify_id': 'SHP-00050'},2026-06-06T19:09:43.517269+00:00
d209cee3-76d0-44ec-99c9-142cd1362976,joelthomas@example.org,,Susan,Brewer,,3,396.98,0,,2024-11-23,[],"{'pos_transactions': ['POS-A4515AE0', 'POS-44C1F1B5', 'POS-FC21109B']}",2026-06-06T19:09:43.519632+00:00
c9850c10-7ae5-4aad-bfa2-36398776d050,lauriemontgomery@example.net,+12004711382,Richard,Burch,,4,590.36,0,,2025-09-24,[],"{'pos_transactions': ['POS-61A66444', 'POS-DBB54645', 'POS-21DF5609', 'POS-8F1CB2CC']}",2026-06-06T19:09:43.521154+00:00
b7573f06-6673-4d52-9974-f64208d31868,ashleymorales@example.org,+19533942104,Michael,White,,8,1321.74,0,,2026-05-07,[],"{'pos_transactions': ['POS-F7336094', 'POS-C626E38F', 'POS-30385DD7', 'POS-938703C9', 'POS-9F6FACC1', 'POS-7CF59D5F', 'POS-B9493906', 'POS-B5CAA993']}",2026-06-06T19:09:43.522274+00:00
13edf1e2-8f0f-4ace-a263-dff9bbd7c9cb,elizabeth65@example.net,+14821759464,Angela,Willis,,7,727.37,0,,2026-01-27,[],"{'pos_transactions': ['POS-6511E61A', 'POS-DA9408C0', 'POS-A7F77451', 'POS-95410A9D', 'POS-392C04DA', 'POS-2A57E880', 'POS-D7D3B9D9']}",2026-06-06T19:09:43.523473+00:00
0050eaf1-2d3e-4d25-8053-6d8b55e44f57,grahamsteve@example.org,,Charles,Hensley,,3,580.79,0,,2026-02-16,[],"{'pos_transactions': ['POS-FB95D0FC', 'POS-349B5089', 'POS-6B2D9CCC']}",2026-06-06T19:09:43.524947+00:00
80aeeb23-0608-4127-a394-80b1342a39f8,ericolson@example.org,+14367136959,Larry,Garcia,,4,960.0,0,,2026-05-24,[],"{'pos_transactions': ['POS-D2938E6E', 'POS-9C81FC46', 'POS-9E44E98C', 'POS-B776E729']}",2026-06-06T19:09:43.526381+00:00
5d738af5-6a32-4658-9c8d-f6529d949ff2,wwebster@example.net,+15064317139,Stephanie,Burton,,4,445.34,0,,2025-06-11,[],"{'pos_transactions': ['POS-DB4BB8EB', 'POS-92FBACF6', 'POS-702B7014', 'POS-9A3F0AD1']}",2026-06-06T19:09:43.527888+00:00
5bbcea60-acf6-4384-bf75-bb6486a87097,gloriawells@example.org,+13792374740,Larry,Scott,,2,310.08,0,,2025-12-01,[],"{'pos_transactions': ['POS-3A5B6AC5', 'POS-8C357321']}",2026-06-06T19:09:43.529356+00:00
c642596f-0cb3-4660-afbe-ae9de185366d,julie35@example.org,,Richard,Miller,,5,717.0,0,,2025-12-28,[],"{'pos_transactions': ['POS-9ADFE981', 'POS-0E88C8EC', 'POS-57B936B0', 'POS-C79DDB62', 'POS-7B5FBE41']}",2026-06-06T19:09:43.530900+00:00
f1b2a8bc-4e13-407d-abfc-793dcf70852a,ctucker@example.com,+18588424745,Christopher,Ramos,,7,527.78,0,,2026-02-10,[],"{'pos_transactions': ['POS-67443FB8', 'POS-1723ECDB', 'POS-76B90436', 'POS-BBCD6C18', 'POS-F91E5FCD', 'POS-54B58635', 'POS-8FF19886']}",2026-06-06T19:09:43.536068+00:00
0ba10b62-fe55-4241-989a-f8b4a00f7b87,brandon69@example.org,+17123685160,Brittany,Rose,,4,467.12,0,,2025-10-29,[],"{'pos_transactions': ['POS-9194821E', 'POS-0131FF3B', 'POS-2AB202C2', 'POS-816CE054']}",2026-06-06T19:09:43.539384+00:00
cea5de70-1d5c-484d-a11b-ace23085ee2f,lburgess@example.org,+18175496513,Keith,Wilson,,4,687.46,0,,2025-06-09,[],"{'pos_transactions': ['POS-797E3984', 'POS-FFDA9A93', 'POS-BA2EEEB3', 'POS-C918A346']}",2026-06-06T19:09:43.542979+00:00
12e41961-3158-463d-b754-a16832a755eb,jennifer99@example.org,+10952145623,Shawn,Moore,,4,366.45,0,,2025-12-24,[],"{'pos_transactions': ['POS-A6CE6D7A', 'POS-6772FE9F', 'POS-A267D32F', 'POS-F2CE7EEB']}",2026-06-06T19:09:43.544435+00:00
29d51bf7-149e-48ac-8525-62e9a59a335c,lynchdiane@example.net,+14064090974,Lindsay,Bruce,,5,766.18,0,,2025-12-11,[],"{'pos_transactions': ['POS-F796611F', 'POS-2240063B', 'POS-CAC8D87E', 'POS-9CE7EED1', 'POS-8FD7B1A1']}",2026-06-06T19:09:43.550079+00:00
376925e7-0034-49cb-a023-5e5cae4e7a71,smoore@example.org,+19973763116,Heather,Cross,2013-03-24,4,616.55,4487,Silver,2025-05-15,[],"{'pos_transactions': ['POS-3948FE22', 'POS-C0079336', 'POS-260E37CC', 'POS-0344EDB3'], 'loyalty_id': 'LYL-000021'}",2026-06-06T19:09:43.558437+00:00
e0f42ebc-4aba-4f33-8842-4823a1cad157,brownjessica@example.org,,Brian,Valdez,1967-08-23,5,525.27,30254,Platinum,2026-03-09,[],"{'pos_transactions': ['POS-4FE54745', 'POS-812FAA38', 'POS-0C472187', 'POS-5AEA6352', 'POS-BE153187'], 'loyalty_id': 'LYL-000018'}",2026-06-06T19:09:43.560213+00:00
97f85c32-9e61-4779-a821-cefe8580c1c7,russellbeasley@example.com,,Debra,Mack,,3,340.45,0,,2026-05-04,[],"{'pos_transactions': ['POS-C78F07CF', 'POS-8CED4707', 'POS-BC788423']}",2026-06-06T19:09:43.562255+00:00
bf750670-ce31-4e41-b797-b334fafb105f,laura90@example.com,+10532931839,Carlos,Ramos,,0,0.0,29557,Platinum,2024-10-15,[],{'loyalty_id': 'LYL-000031'},2026-06-06T19:09:43.564005+00:00
3f094840-980d-4056-864d-964595a40e25,susanhayes@example.com,+11020539502,Marc,Alvarez,1957-05-31,0,0.0,83185,Platinum,2025-11-17,[],{'loyalty_id': 'LYL-000033'},2026-06-06T19:09:43.565351+00:00
6612af9d-2b83-4ed9-a4e7-a4c8f5cccfc3,michaelhardin@example.com,+10268117758,Samuel,Gonzales,,0,0.0,12530,Gold,2024-12-30,[],{'loyalty_id': 'LYL-000034'},2026-06-06T19:09:43.566640+00:00
a38b87af-f4f3-426e-846c-91bb376bb4a6,grantpaul@example.com,+11783908470,Deborah,Jones,,0,0.0,647,Bronze,2025-01-14,[],{'loyalty_id': 'LYL-000035'},2026-06-06T19:09:43.567928+00:00
65bb88a4-9873-4e04-8b7b-997fbf86023c,lucasrodney@example.com,+11249985698,Elizabeth,Calderon,,0,0.0,593,Bronze,2025-04-19,[],{'loyalty_id': 'LYL-000037'},2026-06-06T19:09:43.569565+00:00
379417dd-8b91-4aa9-ae95-94d676b8e31d,chrisrichard@example.org,,James,Cooke,1976-12-18,0,0.0,1204,Silver,2025-04-26,[],{'loyalty_id': 'LYL-000038'},2026-06-06T19:09:43.571059+00:00
87da8601-9fed-4c23-9d1c-c10ed8a2a64f,jenniferwilliams@example.com,,Eric,White,1960-06-25,0,0.0,2745,Silver,2024-08-03,[],{'loyalty_id': 'LYL-000039'},2026-06-06T19:09:43.572577+00:00
fd7c9fe9-10f9-442f-8109-fdfef4073b48,kylestokes@example.com,+12711116152,Kristen,Young,,0,0.0,2700,Silver,2024-07-30,[],{'loyalty_id': 'LYL-000040'},2026-06-06T19:09:43.574068+00:00
c62e5911-4735-4a89-8029-6369a5cf3c1a,ashaw@example.org,+10988516560,Steven,Campbell,,0,0.0,83827,Platinum,2025-03-28,[],{'loyalty_id': 'LYL-000041'},2026-06-06T19:09:43.575474+00:00
6216ff33-5d1c-4e4b-89d3-3b969e911269,dawsonzachary@example.org,+19451983273,Morgan,Spencer,1971-09-18,0,0.0,655,Bronze,2025-07-04,[],{'loyalty_id': 'LYL-000042'},2026-06-06T19:09:43.577061+00:00
adb4fca0-3dc5-4eb3-896e-e77d479f0f4a,lisawilkerson@example.org,+15851493689,,Davis,1981-06-22,0,0.0,1018,Silver,2025-08-09,[],{'loyalty_id': 'LYL-000043'},2026-06-06T19:09:43.578488+00:00
0e7abf89-8358-4618-aea8-5e317775bafd,combsdebra@example.org,+18094024455,Nicholas,Johnson,1990-03-14,0,0.0,198,Bronze,2025-06-07,[],{'loyalty_id': 'LYL-000044'},2026-06-06T19:09:43.579914+00:00
17199cb9-faeb-4d56-a368-2eaaa107d42d,bullockandrew@example.org,+12296120183,Katherine,Harrison,2003-01-21,0,0.0,79394,Platinum,2024-09-15,[],{'loyalty_id': 'LYL-000045'},2026-06-06T19:09:43.581446+00:00
7817a2a1-9259-4fab-9202-302516ce9841,,+19973763116,Heather,Cross,,4,936.73,0,,2025-08-07,"['newsletter', 'wholesale']",{'shopify_id': 'SHP-00021'},2026-06-06T19:09:43.583092+00:00
4a6c9133-a63c-4c88-90c7-6efeec4f5acd,,+13103413164,Joseph,Zuniga,,1,139.74,0,,2025-03-11,[],{'pos_transactions': ['POS-19A6F80E']},2026-06-06T19:09:43.584233+00:00
da202c06-b51d-4bf8-a774-49ae64b5f11c,,+13792374740,Larry,Scott,,3,419.64,0,,2026-02-13,[],"{'pos_transactions': ['POS-CB2CC805', 'POS-A8596F8C', 'POS-F337B261']}",2026-06-06T19:09:43.585558+00:00
fb01fda4-4b0f-4c76-b555-be910a7b332b,,+14053773515,Susan,Brewer,,1,26.61,0,,2024-07-22,[],{'pos_transactions': ['POS-37DC8C78']},2026-06-06T19:09:43.587592+00:00
ef388702-5272-4e97-bc37-78ea19c9498f,,+12004711382,Richard,Burch,,1,62.95,0,,2025-05-24,[],{'pos_transactions': ['POS-E82B5B36']},2026-06-06T19:09:43.589299+00:00
12e6181c-97f8-46c3-a699-4ea3f089a4b5,,+17123685160,Brittany,Rose,,1,9.89,0,,2026-02-04,[],{'pos_transactions': ['POS-AE423568']},2026-06-06T19:09:43.590880+00:00
ae6f7228-b7b5-41e0-b3a7-7afcb1e97b63,,+17242388496,Robert,Brown,,1,236.24,0,,2024-07-28,[],{'pos_transactions': ['POS-DEEFF82A']},2026-06-06T19:09:43.592295+00:00
24f1dcc8-59e0-4744-a942-2d9968176dcb,,+14367136959,Larry,Garcia,,1,145.47,0,,2026-03-24,[],{'pos_transactions': ['POS-03438B64']},2026-06-06T19:09:43.593808+00:00
f72314b6-d615-4034-8163-06e93820d8fc,,+18637940265,Helen,Peterson,,1,83.62,0,,2025-12-25,[],{'pos_transactions': ['POS-54231DBE']},2026-06-06T19:09:43.595260+00:00
112c086b-b965-458e-9ca9-54a891f8b5b0,,+12191361939,Dana,Green,,1,76.71,0,,2024-03-29,[],{'pos_transactions': ['POS-7A6E43D0']},2026-06-06T19:09:43.597134+00:00
0fa7420c-b34b-4f02-88f4-25bd79948ea2,,+10985931746,Charles,Hensley,,1,101.42,0,,2024-10-21,[],{'pos_transactions': ['POS-1688782F']},2026-06-06T19:09:43.598849+00:00
0fb00417-8d5e-4981-828d-c5419cdabd66,,+10184514627,Natasha,Decker,,1,84.61,0,,2023-07-29,[],{'pos_transactions': ['POS-95CA788D']},2026-06-06T19:09:43.600337+00:00
0fa9d003-f4f9-42c8-ae55-97fe28acfd6b,,+12691669784,Monica,Evans,,1,14.57,0,,2025-06-11,[],{'pos_transactions': ['POS-F9A55CF2']},2026-06-06T19:09:43.601668+00:00
d27a053a-7cf5-425b-b839-9116ca2fbfa6,,+18108013267,Randy,Powers,1973-11-16,0,0.0,17327,Gold,2025-08-22,[],{'loyalty_id': 'LYL-000024'},2026-06-06T19:09:43.603401+00:00
6c24d28d-39ff-40c8-9aef-8c9d1f8be02e,,+13529042284,Marie,,2021-06-04,0,0.0,71292,Platinum,2025-05-08,[],{'loyalty_id': 'LYL-000032'},2026-06-06T19:09:43.604924+00:00
1f8333db-e876-458c-86eb-edd061a8bb92,,+17661771159,Sabrina,Collins,1979-05-27,0,0.0,4417,Silver,2025-04-14,[],{'loyalty_id': 'LYL-000036'},2026-06-06T19:09:43.606443+00:00
