unified_id,email,phone,first_name,last_name,date_of_birth,total_orders,total_spend,loyalty_points,loyalty_tier,last_purchase_date,tags,source_ids,created_at
fb6d1dc7-395c-40cf-bf4a-79b15a994938,ryan70@example.net,,Kayla,Peterson,1979-02-16,7,1087.13,28058,Platinum,2026-05-15,[],"{'shopify_id': 'SHP-00011', 'pos_transactions': ['POS-87F1D48C', 'POS-6BBE3B5A', 'POS-290E3E89', 'POS-18F1A1E4'], 'loyalty_id': 'LYL-000011'}",2026-06-06T19:16:43.414384+00:00
ea6f715c-6cae-4c45-b563-26f487f182c7,ericfarmer@example.net,+12691669784,Monica,Evans,2025-01-12,6,908.36,324,Bronze,2025-12-11,"['at-risk', 'returning', 'wholesale']","{'shopify_id': 'SHP-00012', 'pos_transactions': ['POS-5BC677CA', 'POS-0D95AAF5', 'POS-34396729'], 'loyalty_id': 'LYL-000012'}",2026-06-06T19:16:43.415276+00:00
f9fa7a95-19fa-49cc-afba-3a160c3deaad,john39@example.org,+10184514627,Natasha,Decker,2020-05-28,10,2173.73,28180,Platinum,2026-04-03,"['newsletter', 'returning']","{'shopify_id': 'SHP-00013', 'pos_transactions': ['POS-5C370739', 'POS-44AFECB7', 'POS-E9462820', 'POS-D36EC1BD', 'POS-35AFBB2D'], 'loyalty_id': 'LYL-000013'}",2026-06-06T19:16:43.416169+00:00
5041cb5e-692a-41ae-8e09-3279bd341119,josephbrennan@example.com,+14828148932,David,Alvarez,1980-12-25,8,1854.53,12130,Gold,2025-12-09,['vip'],"{'shopify_id': 'SHP-00014', 'pos_transactions': ['POS-0CF173F9', 'POS-E901A768', 'POS-EBD33927'], 'loyalty_id': 'LYL-000014'}",2026-06-06T19:16:43.417064+00:00
149622bb-6da8-4ce9-8545-cb478d848e06,omartinez@example.org,+12880957015,Nathaniel,Lam,,5,1196.67,29403,Platinum,2025-03-06,"['at-risk', 'newsletter']","{'shopify_id': 'SHP-00015', 'pos_transactions': ['POS-9FA4A627', 'POS-78E36397', 'POS-9BE78AEC'], 'loyalty_id': 'LYL-000015'}",2026-06-06T19:16:43.417942+00:00
2fd8b2e5-9096-4717-ba6c-59a4c5927d32,heathchad@example.org,+13039117182,Crystal,Perez,1958-07-10,3,494.6,43566,Platinum,2026-05-16,[],"{'shopify_id': 'SHP-00016', 'pos_transactions': ['POS-18C180D2', 'POS-CFDFC6F9'], 'loyalty_id': 'LYL-000016'}",2026-06-06T19:16:43.418808+00:00
27991f39-cf07-4cc4-bef8-409ac043ea92,maguirre@example.org,,Barbara,Sanchez,1998-10-27,7,1443.08,91587,Platinum,2026-01-16,"['vip', 'wholesale']","{'shopify_id': 'SHP-00017', 'pos_transactions': ['POS-929D674D', 'POS-7D2120AD', 'POS-2E2BDC6C', 'POS-862C92FD', 'POS-B02E21AA'], 'loyalty_id': 'LYL-000017'}",2026-06-06T19:16:43.419649+00:00
c62aa718-d7d6-467a-b40c-0eb5cefcaadf,ramosmichelle@example.net,+10983930103,Joshua,Wright,,8,1353.42,65029,Platinum,2025-10-19,['at-risk'],"{'shopify_id': 'SHP-00019', 'pos_transactions': ['POS-3362D476', 'POS-E60C1638', 'POS-E79F9F3D', 'POS-54FC286F'], 'loyalty_id': 'LYL-000019'}",2026-06-06T19:16:43.421018+00:00
43adcb26-8a08-4611-8454-d0d3bcd6ca49,kbarrera@example.com,,Todd,Lewis,1955-03-26,3,765.09,93886,Platinum,2025-03-07,[],"{'shopify_id': 'SHP-00020', 'pos_transactions': ['POS-DF865633', 'POS-E599BD3C'], 'loyalty_id': 'LYL-000020'}",2026-06-06T19:16:43.423113+00:00
c119871c-fe74-4dcc-b5f0-4227bcca6c49,brianromero@example.org,+16670106513,Wesley,Farrell,1975-11-04,4,634.26,7873,Gold,2025-08-04,['vip'],"{'shopify_id': 'SHP-00022', 'pos_transactions': ['POS-B0C58278', 'POS-3227E8D8'], 'loyalty_id': 'LYL-000022'}",2026-06-06T19:16:43.424327+00:00
39c59763-30c6-4180-8ff5-6a633fd4ad72,barnesbrandy@example.net,+13872624731,John,Wheeler,1957-02-09,7,1253.39,243,Bronze,2026-05-04,['returning'],"{'shopify_id': 'SHP-00023', 'pos_transactions': ['POS-0F9CA17B', 'POS-E64B9B37', 'POS-FB481DED', 'POS-A7939A2E'], 'loyalty_id': 'LYL-000023'}",2026-06-06T19:16:43.425859+00:00
835aaaa5-5795-4c8c-a09a-e252f114864c,stephen10@example.com,+18108013267,Randy,Powers,,8,1783.54,0,,2026-05-28,"['at-risk', 'newsletter']","{'shopify_id': 'SHP-00024', 'pos_transactions': ['POS-363E6EF4', 'POS-16476E3F', 'POS-06843C86', 'POS-DE4B061E']}",2026-06-06T19:16:43.427241+00:00
d8f6ff39-4dd5-43c7-9487-676516721ab1,mikemoore@example.net,+13602606474,Sarah,Ibarra,1981-09-01,7,1633.27,25376,Platinum,2026-04-05,"['at-risk', 'newsletter', 'vip']","{'shopify_id': 'SHP-00025', 'pos_transactions': ['POS-6DEDCBA5', 'POS-1FA3ED1F', 'POS-638E1388'], 'loyalty_id': 'LYL-000025'}",2026-06-06T19:16:43.428273+00:00
4a98ffe0-8ad3-43a7-91db-6f34e1d8e801,prestonjulia@example.org,,Sheila,Taylor,1981-05-12,9,1973.51,51692,Platinum,2025-12-30,"['at-risk', 'vip']","{'shopify_id': 'SHP-00026', 'pos_transactions': ['POS-51DB1A37', 'POS-92701D60', 'POS-AF35B30B', 'POS-0C5921F8', 'POS-FB0D3CDA'], 'loyalty_id': 'LYL-000026'}",2026-06-06T19:16:43.429180+00:00
f5936c99-14ee-40b9-af15-18085026a067,rebecca01@example.net,,Melissa,Wagner,2018-01-24,10,2068.39,3970,Silver,2026-02-28,['returning'],"{'shopify_id': 'SHP-00027', 'pos_transactions': ['POS-69FB0763', 'POS-923B7820', 'POS-D6707A21', 'POS-E44A0371', 'POS-4B4EF503', 'POS-B2357A3C'], 'loyalty_id': 'LYL-000027'}",2026-06-06T19:16:43.430103+00:00
86ffbfd8-9d79-4c2c-9d29-068d73027647,barnold@example.net,+12191361939,Dana,Green,2017-02-28,6,660.09,122,Bronze,2024-11-23,"['at-risk', 'wholesale']","{'shopify_id': 'SHP-00028', 'pos_transactions': ['POS-A335B2C8'], 'loyalty_id': 'LYL-000028'}",2026-06-06T19:16:43.430992+00:00
386d1d84-7987-4b05-80de-b79df9b4076f,bobbydiaz@example.org,,Brandi,Hernandez,1992-12-11,2,553.91,3835,Silver,2026-01-11,"['newsletter', 'returning', 'vip']","{'shopify_id': 'SHP-00029', 'pos_transactions': ['POS-CA9F1D59'], 'loyalty_id': 'LYL-000029'}",2026-06-06T19:16:43.431897+00:00
5c7f4bb8-9600-4c9c-be32-5ad8fd316438,vdickson@example.org,+15346247510,Kimberly,Henson,,4,499.19,8287,Gold,2025-09-08,"['at-risk', 'vip']","{'shopify_id': 'SHP-00030', 'pos_transactions': ['POS-73DD3BC6'], 'loyalty_id': 'LYL-000030'}",2026-06-06T19:16:43.432780+00:00
46977f75-ee25-4cf1-9d6c-22509be5caa5,michael62@example.org,+10344713493,Brandon,Flynn,,5,1557.92,0,,2025-11-13,['returning'],{'shopify_id': 'SHP-00031'},2026-06-06T19:16:43.433636+00:00
d1e17e34-0602-419a-82f1-21994357044c,jesselittle@example.com,+11832421024,Christine,Allen,,1,377.4,0,,2025-04-30,"['at-risk', 'returning']",{'shopify_id': 'SHP-00032'},2026-06-06T19:16:43.434499+00:00
723915c9-a90a-4c34-bfd2-2b04ccd27fef,vanessa46@example.net,+19471746488,Eric,Alexander,,1,316.83,0,,2024-01-30,"['newsletter', 'wholesale']",{'shopify_id': 'SHP-00033'},2026-06-06T19:16:43.435362+00:00
3cfdc94d-0e9d-4af7-a04a-619015b70c0a,bailey40@example.net,+17190659401,Daniel,James,,2,355.59,0,,2023-11-26,['vip'],{'shopify_id': 'SHP-00034'},2026-06-06T19:16:43.436231+00:00
3d95ecab-396b-41b0-a44e-b0d342268455,kimberly39@example.com,,Julie,Wall,,2,709.51,0,,2023-10-28,[],{'shopify_id': 'SHP-00035'},2026-06-06T19:16:43.437101+00:00
98a5e586-1ba6-4d77-8d95-fe3e082fa6ab,courtneyberger@example.net,,Katrina,Becker,,5,1952.23,0,,2025-09-03,"['newsletter', 'returning', 'vip']",{'shopify_id': 'SHP-00036'},2026-06-06T19:16:43.437981+00:00
6bb4e23a-492c-4dbb-8ee5-f99a3a6de9ba,ithompson@example.net,,Christopher,Phillips,,1,405.48,0,,2026-03-13,"['newsletter', 'wholesale']",{'shopify_id': 'SHP-00037'},2026-06-06T19:16:43.438907+00:00
e63c34f1-a9c7-4c7b-91c7-aab41c4d9b4c,scoffey@example.net,+15451680876,Jonathan,Summers,,2,620.83,0,,2025-12-06,[],{'shopify_id': 'SHP-00038'},2026-06-06T19:16:43.440016+00:00
c68671dd-bd37-4a01-82b2-b78058043a89,zcoffey@example.net,+13859770348,Michelle,Ramsey,,2,310.65,0,,2023-12-05,['newsletter'],{'shopify_id': 'SHP-00039'},2026-06-06T19:16:43.441598+00:00
6a13bb3a-0a51-4618-a9ef-fdf6d588859c,brenda51@example.net,+14771093248,Miguel,Curry,,3,670.95,0,,2025-11-27,"['at-risk', 'vip', 'wholesale']",{'shopify_id': 'SHP-00040'},2026-06-06T19:16:43.443115+00:00
7bfeac51-997e-47f0-9661-f81efce82361,tblankenship@example.net,,Jeffrey,Brown,,1,416.88,0,,2025-10-25,"['returning', 'vip', 'wholesale']",{'shopify_id': 'SHP-00041'},2026-06-06T19:16:43.444385+00:00
786c1bfe-f9c8-4e60-9b24-d9e02fbffa1c,paulwatson@example.net,,Darren,Young,,1,222.25,0,,2023-09-27,[],{'shopify_id': 'SHP-00042'},2026-06-06T19:16:43.445930+00:00
d48e9da4-7645-4f15-9176-cdfb30f5c044,rcrosby@example.org,,Diana,Bass,,3,1091.23,0,,2026-04-05,"['at-risk', 'newsletter', 'wholesale']",{'shopify_id': 'SHP-00043'},2026-06-06T19:16:43.446874+00:00
590f1595-a423-4ff8-8aa5-0ffd67e87c82,bruce43@example.org,,,Jennings,,4,1117.52,0,,2025-10-08,[],{'shopify_id': 'SHP-00044'},2026-06-06T19:16:43.447738+00:00
e4442b0b-f074-46a6-b78c-075680466906,john29@example.org,+18675339636,Carla,Smith,,1,491.37,0,,2024-12-03,['at-risk'],{'shopify_id': 'SHP-00045'},2026-06-06T19:16:43.448653+00:00
ba482aa2-8ba9-472d-9e2d-c4b0bbc66fcc,ramireztracey@example.org,,Mark,Hernandez,,5,1149.72,0,,2025-07-26,"['at-risk', 'returning', 'wholesale']",{'shopify_id': 'SHP-00046'},2026-06-06T19:16:43.449530+00:00
0dd17239-03cc-4242-aa39-6a5c5404b848,briannasmith@example.com,+11718702621,Alexis,Tyler,,2,525.85,0,,2026-03-07,['returning'],{'shopify_id': 'SHP-00047'},2026-06-06T19:16:43.450449+00:00
b46b30c6-757b-41ff-bb55-8853b6cae175,hayesjeffrey@example.net,+14596158657,Kimberly,Palmer,,2,272.0,0,,2026-04-28,['vip'],{'shopify_id': 'SHP-00048'},2026-06-06T19:16:43.451313+00:00
fff161e1-0905-4d65-b60b-7cfa806c1818,henryrenee@example.org,,Melanie,Simmons,,2,491.01,0,,2024-07-25,"['at-risk', 'newsletter', 'returning']",{'shopify_id': 'SHP-00049'},2026-06-06T19:16:43.452211+00:00
255901c0-50f3-4f3f-b904-7ce8d593dfec,oscar98@example.com,+12400504556,Claudia,Richards,,5,1124.88,0,,2025-07-09,"['newsletter', 'returning', 'vip']",{'shopify_id': 'SHP-00050'},2026-06-06T19:16:43.453110+00:00
efe43d46-617f-463c-b5aa-19b09a73d534,joelthomas@example.org,,Susan,Brewer,,3,396.98,0,,2024-11-23,[],"{'pos_transactions': ['POS-A4515AE0', 'POS-44C1F1B5', 'POS-FC21109B']}",2026-06-06T19:16:43.453986+00:00
fea3f695-db79-4b53-a376-4636c73e5113,lauriemontgomery@example.net,+12004711382,Richard,Burch,,4,590.36,0,,2025-09-24,[],"{'pos_transactions': ['POS-61A66444', 'POS-DBB54645', 'POS-21DF5609', 'POS-8F1CB2CC']}",2026-06-06T19:16:43.454856+00:00
3bdbbdbc-6b56-4a96-8c1a-68b65c516c07,ashleymorales@example.org,+19533942104,Michael,White,,8,1321.74,0,,2026-05-07,[],"{'pos_transactions': ['POS-F7336094', 'POS-C626E38F', 'POS-30385DD7', 'POS-938703C9', 'POS-9F6FACC1', 'POS-7CF59D5F', 'POS-B9493906', 'POS-B5CAA993']}",2026-06-06T19:16:43.455685+00:00
dc72a3fe-2278-433f-851f-c30ed9e6f027,elizabeth65@example.net,+14821759464,Angela,Willis,,7,727.37,0,,2026-01-27,[],"{'pos_transactions': ['POS-6511E61A', 'POS-DA9408C0', 'POS-A7F77451', 'POS-95410A9D', 'POS-392C04DA', 'POS-2A57E880', 'POS-D7D3B9D9']}",2026-06-06T19:16:43.456581+00:00
743ad0c7-4ee7-4824-a1db-898c2e47e764,grahamsteve@example.org,,Charles,Hensley,,3,580.79,0,,2026-02-16,[],"{'pos_transactions': ['POS-FB95D0FC', 'POS-349B5089', 'POS-6B2D9CCC']}",2026-06-06T19:16:43.457434+00:00
4527427f-55b8-4c5d-9809-c50f1e477ea6,ericolson@example.org,+14367136959,Larry,Garcia,,4,960.0,0,,2026-05-24,[],"{'pos_transactions': ['POS-D2938E6E', 'POS-9C81FC46', 'POS-9E44E98C', 'POS-B776E729']}",2026-06-06T19:16:43.458277+00:00
b83d4b35-23c1-4b46-8108-9f416d5883b6,wwebster@example.net,+15064317139,Stephanie,Burton,,4,445.34,0,,2025-06-11,[],"{'pos_transactions': ['POS-DB4BB8EB', 'POS-92FBACF6', 'POS-702B7014', 'POS-9A3F0AD1']}",2026-06-06T19:16:43.459115+00:00
e245464d-575c-49b2-b4e3-86decc6d5fed,gloriawells@example.org,+13792374740,Larry,Scott,,2,310.08,0,,2025-12-01,[],"{'pos_transactions': ['POS-3A5B6AC5', 'POS-8C357321']}",2026-06-06T19:16:43.460269+00:00
851190dd-0d82-4add-a3ec-5d66cb90d396,julie35@example.org,,Richard,Miller,,5,717.0,0,,2025-12-28,[],"{'pos_transactions': ['POS-9ADFE981', 'POS-0E88C8EC', 'POS-57B936B0', 'POS-C79DDB62', 'POS-7B5FBE41']}",2026-06-06T19:16:43.461158+00:00
2e03a133-d0cb-433b-8a30-1cc2abc02882,ctucker@example.com,+18588424745,Christopher,Ramos,,7,527.78,0,,2026-02-10,[],"{'pos_transactions': ['POS-67443FB8', 'POS-1723ECDB', 'POS-76B90436', 'POS-BBCD6C18', 'POS-F91E5FCD', 'POS-54B58635', 'POS-8FF19886']}",2026-06-06T19:16:43.462019+00:00
ab43c342-2957-43f0-95d9-b72b50a0ed23,brandon69@example.org,+17123685160,Brittany,Rose,,4,467.12,0,,2025-10-29,[],"{'pos_transactions': ['POS-9194821E', 'POS-0131FF3B', 'POS-2AB202C2', 'POS-816CE054']}",2026-06-06T19:16:43.462930+00:00
775f2849-9da6-4f2e-b796-7fbc5840c78b,lburgess@example.org,+18175496513,Keith,Wilson,,4,687.46,0,,2025-06-09,[],"{'pos_transactions': ['POS-797E3984', 'POS-FFDA9A93', 'POS-BA2EEEB3', 'POS-C918A346']}",2026-06-06T19:16:43.463745+00:00
0a2b8c80-14a4-418f-8b14-298aa849e573,jennifer99@example.org,+10952145623,Shawn,Moore,,4,366.45,0,,2025-12-24,[],"{'pos_transactions': ['POS-A6CE6D7A', 'POS-6772FE9F', 'POS-A267D32F', 'POS-F2CE7EEB']}",2026-06-06T19:16:43.464606+00:00
4bc303ca-8960-460f-bdcc-1f63eea15457,lynchdiane@example.net,+14064090974,Lindsay,Bruce,,5,766.18,0,,2025-12-11,[],"{'pos_transactions': ['POS-F796611F', 'POS-2240063B', 'POS-CAC8D87E', 'POS-9CE7EED1', 'POS-8FD7B1A1']}",2026-06-06T19:16:43.465458+00:00
c6378e17-7ed6-45c5-8bdb-424168de7710,smoore@example.org,+19973763116,Heather,Cross,2013-03-24,4,616.55,4487,Silver,2025-05-15,[],"{'pos_transactions': ['POS-3948FE22', 'POS-C0079336', 'POS-260E37CC', 'POS-0344EDB3'], 'loyalty_id': 'LYL-000021'}",2026-06-06T19:16:43.466304+00:00
93538f24-a2f4-4da7-a3f6-155ac89bfda1,brownjessica@example.org,,Brian,Valdez,1967-08-23,5,525.27,30254,Platinum,2026-03-09,[],"{'pos_transactions': ['POS-4FE54745', 'POS-812FAA38', 'POS-0C472187', 'POS-5AEA6352', 'POS-BE153187'], 'loyalty_id': 'LYL-000018'}",2026-06-06T19:16:43.467147+00:00
cdcfc2d4-3979-4da9-bc82-0e5431b819ba,russellbeasley@example.com,,Debra,Mack,,3,340.45,0,,2026-05-04,[],"{'pos_transactions': ['POS-C78F07CF', 'POS-8CED4707', 'POS-BC788423']}",2026-06-06T19:16:43.467995+00:00
27a4cad7-7f75-4399-a1b0-2559ea440d53,laura90@example.com,+10532931839,Carlos,Ramos,,0,0.0,29557,Platinum,2024-10-15,[],{'loyalty_id': 'LYL-000031'},2026-06-06T19:16:43.468848+00:00
2ca21e84-1241-4acd-a0e4-f50034a158f8,susanhayes@example.com,+11020539502,Marc,Alvarez,1957-05-31,0,0.0,83185,Platinum,2025-11-17,[],{'loyalty_id': 'LYL-000033'},2026-06-06T19:16:43.469710+00:00
0332b8cf-b19d-4468-8e5d-5e18186510c2,michaelhardin@example.com,+10268117758,Samuel,Gonzales,,0,0.0,12530,Gold,2024-12-30,[],{'loyalty_id': 'LYL-000034'},2026-06-06T19:16:43.470645+00:00
b55daa83-a852-4c7e-a7ca-c2b93e6ed4e9,grantpaul@example.com,+11783908470,Deborah,Jones,,0,0.0,647,Bronze,2025-01-14,[],{'loyalty_id': 'LYL-000035'},2026-06-06T19:16:43.471492+00:00
69948346-73f6-44be-9b57-d6599cd7143a,lucasrodney@example.com,+11249985698,Elizabeth,Calderon,,0,0.0,593,Bronze,2025-04-19,[],{'loyalty_id': 'LYL-000037'},2026-06-06T19:16:43.472326+00:00
3d65a652-6b57-4829-9ffc-5b49821db5c1,chrisrichard@example.org,,James,Cooke,1976-12-18,0,0.0,1204,Silver,2025-04-26,[],{'loyalty_id': 'LYL-000038'},2026-06-06T19:16:43.473169+00:00
e3ece8fb-8a48-4fe3-902a-86b294c6d81e,jenniferwilliams@example.com,,Eric,White,1960-06-25,0,0.0,2745,Silver,2024-08-03,[],{'loyalty_id': 'LYL-000039'},2026-06-06T19:16:43.474024+00:00
6dd8483d-b896-417b-94ac-b459751192b2,kylestokes@example.com,+12711116152,Kristen,Young,,0,0.0,2700,Silver,2024-07-30,[],{'loyalty_id': 'LYL-000040'},2026-06-06T19:16:43.474862+00:00
6dafa6bd-dff1-4181-825c-0375eeae128d,ashaw@example.org,+10988516560,Steven,Campbell,,0,0.0,83827,Platinum,2025-03-28,[],{'loyalty_id': 'LYL-000041'},2026-06-06T19:16:43.475663+00:00
c39948ba-fc94-4022-8010-5f0ad4cb5cb6,dawsonzachary@example.org,+19451983273,Morgan,Spencer,1971-09-18,0,0.0,655,Bronze,2025-07-04,[],{'loyalty_id': 'LYL-000042'},2026-06-06T19:16:43.476520+00:00
39239fe7-c763-4a77-af64-482aabf7e470,lisawilkerson@example.org,+15851493689,,Davis,1981-06-22,0,0.0,1018,Silver,2025-08-09,[],{'loyalty_id': 'LYL-000043'},2026-06-06T19:16:43.477347+00:00
be41347e-44ab-4b4d-9522-32ae1d92302f,combsdebra@example.org,+18094024455,Nicholas,Johnson,1990-03-14,0,0.0,198,Bronze,2025-06-07,[],{'loyalty_id': 'LYL-000044'},2026-06-06T19:16:43.478182+00:00
dc4157fe-73f9-489a-ae7d-62aa426e8716,bullockandrew@example.org,+12296120183,Katherine,Harrison,2003-01-21,0,0.0,79394,Platinum,2024-09-15,[],{'loyalty_id': 'LYL-000045'},2026-06-06T19:16:43.479023+00:00
66812292-1cea-488d-8f21-fe684ad0e376,,+19973763116,Heather,Cross,,4,936.73,0,,2025-08-07,"['newsletter', 'wholesale']",{'shopify_id': 'SHP-00021'},2026-06-06T19:16:43.479861+00:00
87dece13-190a-465f-8b18-76c00393e531,,+13103413164,Joseph,Zuniga,,1,139.74,0,,2025-03-11,[],{'pos_transactions': ['POS-19A6F80E']},2026-06-06T19:16:43.480675+00:00
6aa57734-49d7-422c-b65c-887c1782bc64,,+13792374740,Larry,Scott,,3,419.64,0,,2026-02-13,[],"{'pos_transactions': ['POS-CB2CC805', 'POS-A8596F8C', 'POS-F337B261']}",2026-06-06T19:16:43.481506+00:00
d59ea76b-dc15-47cc-b00f-2f9610b176d3,,+14053773515,Susan,Brewer,,1,26.61,0,,2024-07-22,[],{'pos_transactions': ['POS-37DC8C78']},2026-06-06T19:16:43.482341+00:00
58644ec1-f697-44ff-955e-353631a2eb80,,+12004711382,Richard,Burch,,1,62.95,0,,2025-05-24,[],{'pos_transactions': ['POS-E82B5B36']},2026-06-06T19:16:43.483202+00:00
d0ff4cbd-e716-48f7-9a52-36ad0e2072e5,,+17123685160,Brittany,Rose,,1,9.89,0,,2026-02-04,[],{'pos_transactions': ['POS-AE423568']},2026-06-06T19:16:43.484048+00:00
0d59c465-c6bf-40c2-b78d-7cf9a24cf682,,+17242388496,Robert,Brown,,1,236.24,0,,2024-07-28,[],{'pos_transactions': ['POS-DEEFF82A']},2026-06-06T19:16:43.484933+00:00
d01d7980-0f01-4d38-ab18-c5830ae4b5c5,,+14367136959,Larry,Garcia,,1,145.47,0,,2026-03-24,[],{'pos_transactions': ['POS-03438B64']},2026-06-06T19:16:43.486028+00:00
a2d4f119-bc68-4c24-9606-a3a445234800,,+18637940265,Helen,Peterson,,1,83.62,0,,2025-12-25,[],{'pos_transactions': ['POS-54231DBE']},2026-06-06T19:16:43.487464+00:00
4a54f59e-88bc-433a-b7db-85736ea05396,,+12191361939,Dana,Green,,1,76.71,0,,2024-03-29,[],{'pos_transactions': ['POS-7A6E43D0']},2026-06-06T19:16:43.489094+00:00
cc94536a-5b85-4e82-a059-5f79b3746a6d,,+10985931746,Charles,Hensley,,1,101.42,0,,2024-10-21,[],{'pos_transactions': ['POS-1688782F']},2026-06-06T19:16:43.490349+00:00
5d34701c-0be6-4f66-92ac-06b703750f75,,+10184514627,Natasha,Decker,,1,84.61,0,,2023-07-29,[],{'pos_transactions': ['POS-95CA788D']},2026-06-06T19:16:43.491871+00:00
9922f1f8-1b12-4a95-9bb2-97793ac58514,,+12691669784,Monica,Evans,,1,14.57,0,,2025-06-11,[],{'pos_transactions': ['POS-F9A55CF2']},2026-06-06T19:16:43.492739+00:00
8d4ebe58-1aea-4519-87e0-09c79a2a2cb6,,+18108013267,Randy,Powers,1973-11-16,0,0.0,17327,Gold,2025-08-22,[],{'loyalty_id': 'LYL-000024'},2026-06-06T19:16:43.493632+00:00
ca138af9-d4e2-47c7-a4c4-24a9cf6431a9,,+13529042284,Marie,,2021-06-04,0,0.0,71292,Platinum,2025-05-08,[],{'loyalty_id': 'LYL-000032'},2026-06-06T19:16:43.494491+00:00
68a8b7fd-5916-4cc1-afdb-95961e258f0a,,+17661771159,Sabrina,Collins,1979-05-27,0,0.0,4417,Silver,2025-04-14,[],{'loyalty_id': 'LYL-000036'},2026-06-06T19:16:43.495343+00:00
